"StateFIPS","State","Year","Value","Data Comment","Number of CWS",,"Concentration"
"25","Massachusetts","2020","0%","","0",,"Concentration: (>10)"
"25","Massachusetts","2020","12%","","46",,"Concentration: (not-detected)"
"25","Massachusetts","2021","87%","","341",,"Concentration: (0-<=10)"
"25","Massachusetts","2021","0%","","0",,"Concentration: (>10)"
"25","Massachusetts","2021","13%","","51",,"Concentration: (not-detected)"
"25","Massachusetts","2022","88%","","338",,"Concentration: (0-<=10)"
"25","Massachusetts","2022","0%","","1",,"Concentration: (>10)"
"25","Massachusetts","2022","12%","","47",,"Concentration: (not-detected)"
"26","Michigan","2020","28%","","315",,"Concentration: (0-<=10)"
"26","Michigan","2020","0%","","4",,"Concentration: (>10)"
"26","Michigan","2020","71%","","793",,"Concentration: (not-detected)"
"26","Michigan","2021","27%","","305",,"Concentration: (0-<=10)"
"26","Michigan","2021","0%","","4",,"Concentration: (>10)"
"26","Michigan","2021","72%","","806",,"Concentration: (not-detected)"
"26","Michigan","2022","28%","","315",,"Concentration: (0-<=10)"
"26","Michigan","2022","0%","","5",,"Concentration: (>10)"
"26","Michigan","2022","71%","","794",,"Concentration: (not-detected)"
"26","Michigan","2023","30%","","337",,"Concentration: (0-<=10)"
"26","Michigan","2023","0%","","1",,"Concentration: (>10)"
"26","Michigan","2023","70%","","780",,"Concentration: (not-detected)"
"27","Minnesota","1999","48%","","384",,"Concentration: (0-<=10)"
"27","Minnesota","1999","0%","","0",,"Concentration: (>10)"
"27","Minnesota","1999","52%","","416",,"Concentration: (not-detected)"
"27","Minnesota","2000","52%","","431",,"Concentration: (0-<=10)"
"27","Minnesota","2000","0%","","1",,"Concentration: (>10)"
"27","Minnesota","2000","48%","","392",,"Concentration: (not-detected)"
"27","Minnesota","2001","50%","","418",,"Concentration: (0-<=10)"
"27","Minnesota","2001","0%","","0",,"Concentration: (>10)"
"27","Minnesota","2001","50%","","426",,"Concentration: (not-detected)"
"27","Minnesota","2002","49%","","415",,"Concentration: (0-<=10)"
"27","Minnesota","2002","0%","","0",,"Concentration: (>10)"
"27","Minnesota","2002","51%","","440",,"Concentration: (not-detected)"
"27","Minnesota","2003","48%","","419",,"Concentration: (0-<=10)"
"27","Minnesota","2003","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2003","51%","","444",,"Concentration: (not-detected)"
"27","Minnesota","2004","49%","","436",,"Concentration: (0-<=10)"
"27","Minnesota","2004","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2004","51%","","449",,"Concentration: (not-detected)"
"27","Minnesota","2005","50%","","447",,"Concentration: (0-<=10)"
"27","Minnesota","2005","0%","","0",,"Concentration: (>10)"
"27","Minnesota","2005","50%","","455",,"Concentration: (not-detected)"
"27","Minnesota","2006","49%","","450",,"Concentration: (0-<=10)"
"27","Minnesota","2006","0%","","1",,"Concentration: (>10)"
"27","Minnesota","2006","50%","","460",,"Concentration: (not-detected)"
"27","Minnesota","2007","51%","","456",,"Concentration: (0-<=10)"
"27","Minnesota","2007","0%","","1",,"Concentration: (>10)"
"27","Minnesota","2007","49%","","439",,"Concentration: (not-detected)"
"27","Minnesota","2008","50%","","459",,"Concentration: (0-<=10)"
"27","Minnesota","2008","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2008","49%","","451",,"Concentration: (not-detected)"
"27","Minnesota","2009","36%","","341",,"Concentration: (0-<=10)"
"27","Minnesota","2009","0%","","3",,"Concentration: (>10)"
"27","Minnesota","2009","63%","","591",,"Concentration: (not-detected)"
"27","Minnesota","2010","50%","","460",,"Concentration: (0-<=10)"
"27","Minnesota","2010","0%","","3",,"Concentration: (>10)"
"27","Minnesota","2010","50%","","463",,"Concentration: (not-detected)"
"27","Minnesota","2011","50%","","471",,"Concentration: (0-<=10)"
"27","Minnesota","2011","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2011","50%","","473",,"Concentration: (not-detected)"
"27","Minnesota","2012","50%","","474",,"Concentration: (0-<=10)"
"27","Minnesota","2012","0%","","1",,"Concentration: (>10)"
"27","Minnesota","2012","50%","","472",,"Concentration: (not-detected)"
"27","Minnesota","2013","51%","","482",,"Concentration: (0-<=10)"
"27","Minnesota","2013","0%","","3",,"Concentration: (>10)"
"27","Minnesota","2013","49%","","463",,"Concentration: (not-detected)"
"27","Minnesota","2014","50%","","474",,"Concentration: (0-<=10)"
"27","Minnesota","2014","0%","","1",,"Concentration: (>10)"
"27","Minnesota","2014","50%","","476",,"Concentration: (not-detected)"
"27","Minnesota","2015","51%","","482",,"Concentration: (0-<=10)"
"27","Minnesota","2015","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2015","49%","","469",,"Concentration: (not-detected)"
"27","Minnesota","2016","50%","","481",,"Concentration: (0-<=10)"
"27","Minnesota","2016","0%","","3",,"Concentration: (>10)"
"27","Minnesota","2016","49%","","474",,"Concentration: (not-detected)"
"27","Minnesota","2017","51%","","495",,"Concentration: (0-<=10)"
"27","Minnesota","2017","0%","","1",,"Concentration: (>10)"
"27","Minnesota","2017","48%","","467",,"Concentration: (not-detected)"
"27","Minnesota","2018","50%","","482",,"Concentration: (0-<=10)"
"27","Minnesota","2018","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2018","50%","","477",,"Concentration: (not-detected)"
"27","Minnesota","2019","51%","","484",,"Concentration: (0-<=10)"
"27","Minnesota","2019","0%","","3",,"Concentration: (>10)"
"27","Minnesota","2019","49%","","467",,"Concentration: (not-detected)"
"27","Minnesota","2020","52%","","492",,"Concentration: (0-<=10)"
"27","Minnesota","2020","0%","","4",,"Concentration: (>10)"
"27","Minnesota","2020","48%","","459",,"Concentration: (not-detected)"
"27","Minnesota","2021","51%","","482",,"Concentration: (0-<=10)"
"27","Minnesota","2021","0%","","4",,"Concentration: (>10)"
"27","Minnesota","2021","49%","","461",,"Concentration: (not-detected)"
"27","Minnesota","2022","51%","","494",,"Concentration: (0-<=10)"
"27","Minnesota","2022","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2022","48%","","464",,"Concentration: (not-detected)"
"27","Minnesota","2023","48%","","458",,"Concentration: (0-<=10)"
"27","Minnesota","2023","0%","","2",,"Concentration: (>10)"
"27","Minnesota","2023","52%","","492",,"Concentration: (not-detected)"
"29","Missouri","1999","48%","","528",,"Concentration: (0-<=10)"
"29","Missouri","1999","0%","","1",,"Concentration: (>10)"
"29","Missouri","1999","52%","","563",,"Concentration: (not-detected)"
"29","Missouri","2000","46%","","516",,"Concentration: (0-<=10)"
"29","Missouri","2000","0%","","0",,"Concentration: (>10)"
"29","Missouri","2000","54%","","605",,"Concentration: (not-detected)"
"29","Missouri","2001","45%","","527",,"Concentration: (0-<=10)"
"29","Missouri","2001","0%","","2",,"Concentration: (>10)"
"29","Missouri","2001","54%","","632",,"Concentration: (not-detected)"
"29","Missouri","2002","47%","","534",,"Concentration: (0-<=10)"
"29","Missouri","2002","0%","","0",,"Concentration: (>10)"
"29","Missouri","2002","53%","","609",,"Concentration: (not-detected)"
"29","Missouri","2003","46%","","527",,"Concentration: (0-<=10)"
"29","Missouri","2003","0%","","0",,"Concentration: (>10)"
"29","Missouri","2003","54%","","617",,"Concentration: (not-detected)"
"29","Missouri","2004","45%","","523",,"Concentration: (0-<=10)"
"29","Missouri","2004","0%","","1",,"Concentration: (>10)"
"29","Missouri","2004","54%","","627",,"Concentration: (not-detected)"
"29","Missouri","2005","43%","","495",,"Concentration: (0-<=10)"
"29","Missouri","2005","0%","","0",,"Concentration: (>10)"
"29","Missouri","2005","57%","","647",,"Concentration: (not-detected)"
"29","Missouri","2006","42%","","484",,"Concentration: (0-<=10)"
"29","Missouri","2006","0%","","0",,"Concentration: (>10)"
"29","Missouri","2006","58%","","668",,"Concentration: (not-detected)"
"29","Missouri","2007","43%","","495",,"Concentration: (0-<=10)"
"29","Missouri","2007","0%","","0",,"Concentration: (>10)"
"29","Missouri","2007","57%","","651",,"Concentration: (not-detected)"
"29","Missouri","2008","44%","","508",,"Concentration: (0-<=10)"
"29","Missouri","2008","0%","","0",,"Concentration: (>10)"
"29","Missouri","2008","56%","","638",,"Concentration: (not-detected)"
"29","Missouri","2009","45%","","480",,"Concentration: (0-<=10)"
"29","Missouri","2009","0%","","0",,"Concentration: (>10)"
"29","Missouri","2009","55%","","584",,"Concentration: (not-detected)"
"29","Missouri","2010","44%","","510",,"Concentration: (0-<=10)"
"29","Missouri","2010","0%","","1",,"Concentration: (>10)"
"29","Missouri","2010","56%","","656",,"Concentration: (not-detected)"
"29","Missouri","2011","46%","","533",,"Concentration: (0-<=10)"
"29","Missouri","2011","0%","","0",,"Concentration: (>10)"
"29","Missouri","2011","54%","","623",,"Concentration: (not-detected)"
"29","Missouri","2012","65%","","746",,"Concentration: (0-<=10)"
"29","Missouri","2012","0%","","0",,"Concentration: (>10)"
"29","Missouri","2012","35%","","396",,"Concentration: (not-detected)"
"29","Missouri","2013","64%","","715",,"Concentration: (0-<=10)"
"29","Missouri","2013","0%","","0",,"Concentration: (>10)"
"29","Missouri","2013","36%","","407",,"Concentration: (not-detected)"
"29","Missouri","2014","65%","","740",,"Concentration: (0-<=10)"
"29","Missouri","2014","0%","","0",,"Concentration: (>10)"
"29","Missouri","2014","35%","","391",,"Concentration: (not-detected)"
"29","Missouri","2015","65%","","719",,"Concentration: (0-<=10)"
"29","Missouri","2015","0%","","0",,"Concentration: (>10)"
"29","Missouri","2015","35%","","390",,"Concentration: (not-detected)"
"29","Missouri","2016","66%","","726",,"Concentration: (0-<=10)"
"29","Missouri","2016","0%","","0",,"Concentration: (>10)"
"29","Missouri","2016","34%","","380",,"Concentration: (not-detected)"
"29","Missouri","2017","66%","","734",,"Concentration: (0-<=10)"
"29","Missouri","2017","0%","","1",,"Concentration: (>10)"
"29","Missouri","2017","34%","","374",,"Concentration: (not-detected)"
"29","Missouri","2018","65%","","727",,"Concentration: (0-<=10)"
"29","Missouri","2018","0%","","1",,"Concentration: (>10)"
"29","Missouri","2018","35%","","387",,"Concentration: (not-detected)"
"29","Missouri","2019","67%","","722",,"Concentration: (0-<=10)"
"29","Missouri","2019","0%","","1",,"Concentration: (>10)"
"29","Missouri","2019","33%","","362",,"Concentration: (not-detected)"
"29","Missouri","2020","69%","","765",,"Concentration: (0-<=10)"
"29","Missouri","2020","0%","","1",,"Concentration: (>10)"
"29","Missouri","2020","31%","","350",,"Concentration: (not-detected)"
"29","Missouri","2021","66%","","725",,"Concentration: (0-<=10)"
"29","Missouri","2021","0%","","1",,"Concentration: (>10)"
"29","Missouri","2021","34%","","374",,"Concentration: (not-detected)"
"29","Missouri","2022","64%","","708",,"Concentration: (0-<=10)"
"29","Missouri","2022","0%","","0",,"Concentration: (>10)"
"29","Missouri","2022","36%","","390",,"Concentration: (not-detected)"
"29","Missouri","2023","67%","","741",,"Concentration: (0-<=10)"
"29","Missouri","2023","0%","","1",,"Concentration: (>10)"
"29","Missouri","2023","33%","","363",,"Concentration: (not-detected)"
"31","Nebraska","2012","85%","","492",,"Concentration: (0-<=10)"
"31","Nebraska","2012","6%","","33",,"Concentration: (>10)"
"31","Nebraska","2012","9%","","53",,"Concentration: (not-detected)"
"31","Nebraska","2013","85%","","493",,"Concentration: (0-<=10)"
"31","Nebraska","2013","5%","","29",,"Concentration: (>10)"
"31","Nebraska","2013","10%","","55",,"Concentration: (not-detected)"
"31","Nebraska","2014","87%","","503",,"Concentration: (0-<=10)"
"31","Nebraska","2014","3%","","16",,"Concentration: (>10)"
"31","Nebraska","2014","10%","","56",,"Concentration: (not-detected)"
"31","Nebraska","2015","87%","","503",,"Concentration: (0-<=10)"
"31","Nebraska","2015","4%","","23",,"Concentration: (>10)"
"31","Nebraska","2015","9%","","54",,"Concentration: (not-detected)"
"31","Nebraska","2016","88%","","507",,"Concentration: (0-<=10)"
"31","Nebraska","2016","3%","","18",,"Concentration: (>10)"
"31","Nebraska","2016","9%","","52",,"Concentration: (not-detected)"
"31","Nebraska","2017","87%","","501",,"Concentration: (0-<=10)"
"31","Nebraska","2017","4%","","25",,"Concentration: (>10)"
"31","Nebraska","2017","9%","","53",,"Concentration: (not-detected)"
"31","Nebraska","2018","86%","","496",,"Concentration: (0-<=10)"
"31","Nebraska","2018","5%","","28",,"Concentration: (>10)"
"31","Nebraska","2018","9%","","53",,"Concentration: (not-detected)"
"31","Nebraska","2019","85%","","495",,"Concentration: (0-<=10)"
"31","Nebraska","2019","5%","","28",,"Concentration: (>10)"
"31","Nebraska","2019","10%","","56",,"Concentration: (not-detected)"
"31","Nebraska","2020","85%","","493",,"Concentration: (0-<=10)"
"31","Nebraska","2020","5%","","31",,"Concentration: (>10)"
"31","Nebraska","2020","10%","","58",,"Concentration: (not-detected)"
"31","Nebraska","2021","86%","","498",,"Concentration: (0-<=10)"
"31","Nebraska","2021","4%","","26",,"Concentration: (>10)"
"31","Nebraska","2021","10%","","57",,"Concentration: (not-detected)"
"33","New Hampshire","1999","22%","","92",,"Concentration: (0-<=10)"
"33","New Hampshire","1999","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","1999","79%","","336",,"Concentration: (not-detected)"
"33","New Hampshire","2000","42%","","177",,"Concentration: (0-<=10)"
"33","New Hampshire","2000","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2000","58%","","247",,"Concentration: (not-detected)"
"33","New Hampshire","2001","63%","","305",,"Concentration: (0-<=10)"
"33","New Hampshire","2001","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2001","37%","","181",,"Concentration: (not-detected)"
"33","New Hampshire","2002","58%","","306",,"Concentration: (0-<=10)"
"33","New Hampshire","2002","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2002","42%","","226",,"Concentration: (not-detected)"
"33","New Hampshire","2003","61%","","323",,"Concentration: (0-<=10)"
"33","New Hampshire","2003","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2003","39%","","209",,"Concentration: (not-detected)"
"33","New Hampshire","2004","59%","","326",,"Concentration: (0-<=10)"
"33","New Hampshire","2004","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2004","40%","","222",,"Concentration: (not-detected)"
"33","New Hampshire","2005","59%","","323",,"Concentration: (0-<=10)"
"33","New Hampshire","2005","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2005","41%","","225",,"Concentration: (not-detected)"
"33","New Hampshire","2006","56%","","301",,"Concentration: (0-<=10)"
"33","New Hampshire","2006","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2006","44%","","240",,"Concentration: (not-detected)"
"33","New Hampshire","2007","49%","","269",,"Concentration: (0-<=10)"
"33","New Hampshire","2007","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2007","51%","","281",,"Concentration: (not-detected)"
"33","New Hampshire","2008","48%","","256",,"Concentration: (0-<=10)"
"33","New Hampshire","2008","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2008","52%","","282",,"Concentration: (not-detected)"
"33","New Hampshire","2009","46%","","255",,"Concentration: (0-<=10)"
"33","New Hampshire","2009","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2009","54%","","297",,"Concentration: (not-detected)"
"33","New Hampshire","2010","41%","","237",,"Concentration: (0-<=10)"
"33","New Hampshire","2010","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2010","59%","","343",,"Concentration: (not-detected)"
"33","New Hampshire","2011","38%","","249",,"Concentration: (0-<=10)"
"33","New Hampshire","2011","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2011","62%","","400",,"Concentration: (not-detected)"
"33","New Hampshire","2012","35%","","230",,"Concentration: (0-<=10)"
"33","New Hampshire","2012","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2012","65%","","431",,"Concentration: (not-detected)"
"33","New Hampshire","2013","37%","","246",,"Concentration: (0-<=10)"
"33","New Hampshire","2013","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2013","63%","","422",,"Concentration: (not-detected)"
"33","New Hampshire","2014","33%","","223",,"Concentration: (0-<=10)"
"33","New Hampshire","2014","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2014","67%","","446",,"Concentration: (not-detected)"
"33","New Hampshire","2015","34%","","228",,"Concentration: (0-<=10)"
"33","New Hampshire","2015","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2015","66%","","444",,"Concentration: (not-detected)"
"33","New Hampshire","2016","33%","","223",,"Concentration: (0-<=10)"
"33","New Hampshire","2016","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2016","67%","","453",,"Concentration: (not-detected)"
"33","New Hampshire","2017","34%","","232",,"Concentration: (0-<=10)"
"33","New Hampshire","2017","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2017","66%","","447",,"Concentration: (not-detected)"
"33","New Hampshire","2018","34%","","228",,"Concentration: (0-<=10)"
"33","New Hampshire","2018","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2018","66%","","445",,"Concentration: (not-detected)"
"33","New Hampshire","2019","31%","","199",,"Concentration: (0-<=10)"
"33","New Hampshire","2019","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2019","69%","","439",,"Concentration: (not-detected)"
"33","New Hampshire","2020","30%","","193",,"Concentration: (0-<=10)"
"33","New Hampshire","2020","0%","","1",,"Concentration: (>10)"
"33","New Hampshire","2020","70%","","443",,"Concentration: (not-detected)"
"33","New Hampshire","2021","32%","","204",,"Concentration: (0-<=10)"
"33","New Hampshire","2021","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2021","68%","","427",,"Concentration: (not-detected)"
"33","New Hampshire","2022","32%","","215",,"Concentration: (0-<=10)"
"33","New Hampshire","2022","0%","","0",,"Concentration: (>10)"
"33","New Hampshire","2022","68%","","451",,"Concentration: (not-detected)"
"33","New Hampshire","2023","34%","","225",,"Concentration: (0-<=10)"
"33","New Hampshire","2023","1%","","4",,"Concentration: (>10)"
"33","New Hampshire","2023","65%","","431",,"Concentration: (not-detected)"
"34","New Jersey","1999","74%","","352",,"Concentration: (0-<=10)"
"34","New Jersey","1999","0%","","2",,"Concentration: (>10)"
"34","New Jersey","1999","26%","","122",,"Concentration: (not-detected)"
"34","New Jersey","2000","72%","","352",,"Concentration: (0-<=10)"
"34","New Jersey","2000","0%","","1",,"Concentration: (>10)"
"34","New Jersey","2000","28%","","138",,"Concentration: (not-detected)"
"34","New Jersey","2001","68%","","336",,"Concentration: (0-<=10)"
"34","New Jersey","2001","0%","","1",,"Concentration: (>10)"
"34","New Jersey","2001","31%","","154",,"Concentration: (not-detected)"
"34","New Jersey","2002","63%","","312",,"Concentration: (0-<=10)"
"34","New Jersey","2002","1%","","3",,"Concentration: (>10)"
"34","New Jersey","2002","37%","","184",,"Concentration: (not-detected)"
"34","New Jersey","2003","59%","","291",,"Concentration: (0-<=10)"
"34","New Jersey","2003","1%","","3",,"Concentration: (>10)"
"34","New Jersey","2003","40%","","199",,"Concentration: (not-detected)"
"34","New Jersey","2004","60%","","311",,"Concentration: (0-<=10)"
"34","New Jersey","2004","1%","","4",,"Concentration: (>10)"
"34","New Jersey","2004","39%","","200",,"Concentration: (not-detected)"
"34","New Jersey","2005","62%","","321",,"Concentration: (0-<=10)"
"34","New Jersey","2005","0%","","2",,"Concentration: (>10)"
"34","New Jersey","2005","38%","","197",,"Concentration: (not-detected)"
"34","New Jersey","2006","63%","","325",,"Concentration: (0-<=10)"
"34","New Jersey","2006","0%","","2",,"Concentration: (>10)"
"34","New Jersey","2006","37%","","191",,"Concentration: (not-detected)"
"34","New Jersey","2007","63%","","326",,"Concentration: (0-<=10)"
"34","New Jersey","2007","0%","","2",,"Concentration: (>10)"
"34","New Jersey","2007","36%","","187",,"Concentration: (not-detected)"
"34","New Jersey","2008","61%","","307",,"Concentration: (0-<=10)"
"34","New Jersey","2008","0%","","2",,"Concentration: (>10)"
"34","New Jersey","2008","38%","","193",,"Concentration: (not-detected)"
"34","New Jersey","2009","56%","","271",,"Concentration: (0-<=10)"
"34","New Jersey","2009","1%","","3",,"Concentration: (>10)"
"34","New Jersey","2009","43%","","207",,"Concentration: (not-detected)"
"34","New Jersey","2010","56%","","255",,"Concentration: (0-<=10)"
"34","New Jersey","2010","0%","","0",,"Concentration: (>10)"
"34","New Jersey","2010","44%","","201",,"Concentration: (not-detected)"
"34","New Jersey","2011","54%","","243",,"Concentration: (0-<=10)"
"34","New Jersey","2011","1%","","3",,"Concentration: (>10)"
"34","New Jersey","2011","46%","","208",,"Concentration: (not-detected)"
"34","New Jersey","2012","57%","","257",,"Concentration: (0-<=10)"
"34","New Jersey","2012","0%","","1",,"Concentration: (>10)"
"34","New Jersey","2012","43%","","196",,"Concentration: (not-detected)"
"34","New Jersey","2013","56%","","250",,"Concentration: (0-<=10)"
"34","New Jersey","2013","0%","","1",,"Concentration: (>10)"
"34","New Jersey","2013","44%","","194",,"Concentration: (not-detected)"
"34","New Jersey","2014","60%","","264",,"Concentration: (0-<=10)"
"34","New Jersey","2014","1%","","3",,"Concentration: (>10)"
"34","New Jersey","2014","39%","","174",,"Concentration: (not-detected)"
"34","New Jersey","2015","63%","","276",,"Concentration: (0-<=10)"
"34","New Jersey","2015","1%","","3",,"Concentration: (>10)"
"34","New Jersey","2015","37%","","162",,"Concentration: (not-detected)"
"34","New Jersey","2016","58%","","252",,"Concentration: (0-<=10)"
"34","New Jersey","2016","1%","","3",,"Concentration: (>10)"
"34","New Jersey","2016","41%","","178",,"Concentration: (not-detected)"
"34","New Jersey","2017","56%","","241",,"Concentration: (0-<=10)"
"34","New Jersey","2017","1%","","6",,"Concentration: (>10)"
"34","New Jersey","2017","42%","","180",,"Concentration: (not-detected)"
"34","New Jersey","2018","59%","","256",,"Concentration: (0-<=10)"
"34","New Jersey","2018","1%","","4",,"Concentration: (>10)"
"34","New Jersey","2018","41%","","177",,"Concentration: (not-detected)"
"34","New Jersey","2019","61%","","264",,"Concentration: (0-<=10)"
"34","New Jersey","2019","1%","","4",,"Concentration: (>10)"
"34","New Jersey","2019","38%","","166",,"Concentration: (not-detected)"
"34","New Jersey","2020","61%","","258",,"Concentration: (0-<=10)"
"34","New Jersey","2020","0%","","1",,"Concentration: (>10)"
"34","New Jersey","2020","38%","","161",,"Concentration: (not-detected)"
"34","New Jersey","2021","63%","","257",,"Concentration: (0-<=10)"
"34","New Jersey","2021","1%","","4",,"Concentration: (>10)"
"34","New Jersey","2021","36%","","148",,"Concentration: (not-detected)"
"34","New Jersey","2022","61%","","243",,"Concentration: (0-<=10)"
"34","New Jersey","2022","1%","","2",,"Concentration: (>10)"
"34","New Jersey","2022","39%","","154",,"Concentration: (not-detected)"
"34","New Jersey","2023","60%","","229",,"Concentration: (0-<=10)"
"34","New Jersey","2023","1%","","2",,"Concentration: (>10)"
"34","New Jersey","2023","40%","","153",,"Concentration: (not-detected)"
"35","New Mexico","1999","75%","","373",,"Concentration: (0-<=10)"
"35","New Mexico","1999","0%","","2",,"Concentration: (>10)"
"35","New Mexico","1999","25%","","123",,"Concentration: (not-detected)"
"35","New Mexico","2000","76%","","328",,"Concentration: (0-<=10)"
"35","New Mexico","2000","1%","","6",,"Concentration: (>10)"
"35","New Mexico","2000","23%","","98",,"Concentration: (not-detected)"
"35","New Mexico","2001","76%","","353",,"Concentration: (0-<=10)"
"35","New Mexico","2001","1%","","6",,"Concentration: (>10)"
"35","New Mexico","2001","23%","","108",,"Concentration: (not-detected)"
"35","New Mexico","2002","75%","","393",,"Concentration: (0-<=10)"
"35","New Mexico","2002","1%","","7",,"Concentration: (>10)"
"35","New Mexico","2002","24%","","123",,"Concentration: (not-detected)"
"35","New Mexico","2003","74%","","390",,"Concentration: (0-<=10)"
"35","New Mexico","2003","1%","","3",,"Concentration: (>10)"
"35","New Mexico","2003","26%","","135",,"Concentration: (not-detected)"
"35","New Mexico","2004","75%","","396",,"Concentration: (0-<=10)"
"35","New Mexico","2004","1%","","7",,"Concentration: (>10)"
"35","New Mexico","2004","24%","","124",,"Concentration: (not-detected)"
"35","New Mexico","2005","80%","","420",,"Concentration: (0-<=10)"
"35","New Mexico","2005","0%","","2",,"Concentration: (>10)"
"35","New Mexico","2005","20%","","106",,"Concentration: (not-detected)"
"35","New Mexico","2006","73%","","390",,"Concentration: (0-<=10)"
"35","New Mexico","2006","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2006","27%","","143",,"Concentration: (not-detected)"
"35","New Mexico","2007","66%","","363",,"Concentration: (0-<=10)"
"35","New Mexico","2007","1%","","4",,"Concentration: (>10)"
"35","New Mexico","2007","33%","","180",,"Concentration: (not-detected)"
"35","New Mexico","2008","64%","","357",,"Concentration: (0-<=10)"
"35","New Mexico","2008","0%","","2",,"Concentration: (>10)"
"35","New Mexico","2008","35%","","195",,"Concentration: (not-detected)"
"35","New Mexico","2009","58%","","323",,"Concentration: (0-<=10)"
"35","New Mexico","2009","0%","","2",,"Concentration: (>10)"
"35","New Mexico","2009","42%","","233",,"Concentration: (not-detected)"
"35","New Mexico","2010","56%","","308",,"Concentration: (0-<=10)"
"35","New Mexico","2010","0%","","2",,"Concentration: (>10)"
"35","New Mexico","2010","44%","","245",,"Concentration: (not-detected)"
"35","New Mexico","2011","53%","","300",,"Concentration: (0-<=10)"
"35","New Mexico","2011","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2011","46%","","261",,"Concentration: (not-detected)"
"35","New Mexico","2012","58%","","333",,"Concentration: (0-<=10)"
"35","New Mexico","2012","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2012","41%","","236",,"Concentration: (not-detected)"
"35","New Mexico","2013","59%","","340",,"Concentration: (0-<=10)"
"35","New Mexico","2013","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2013","41%","","236",,"Concentration: (not-detected)"
"35","New Mexico","2014","64%","","372",,"Concentration: (0-<=10)"
"35","New Mexico","2014","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2014","35%","","204",,"Concentration: (not-detected)"
"35","New Mexico","2015","58%","","334",,"Concentration: (0-<=10)"
"35","New Mexico","2015","0%","","2",,"Concentration: (>10)"
"35","New Mexico","2015","42%","","239",,"Concentration: (not-detected)"
"35","New Mexico","2016","63%","","356",,"Concentration: (0-<=10)"
"35","New Mexico","2016","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2016","37%","","206",,"Concentration: (not-detected)"
"35","New Mexico","2017","61%","","346",,"Concentration: (0-<=10)"
"35","New Mexico","2017","1%","","4",,"Concentration: (>10)"
"35","New Mexico","2017","38%","","217",,"Concentration: (not-detected)"
"35","New Mexico","2018","68%","","382",,"Concentration: (0-<=10)"
"35","New Mexico","2018","1%","","4",,"Concentration: (>10)"
"35","New Mexico","2018","32%","","178",,"Concentration: (not-detected)"
"35","New Mexico","2020","64%","","360",,"Concentration: (0-<=10)"
"35","New Mexico","2020","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2020","36%","","204",,"Concentration: (not-detected)"
"35","New Mexico","2021","78%","","438",,"Concentration: (0-<=10)"
"35","New Mexico","2021","0%","","1",,"Concentration: (>10)"
"35","New Mexico","2021","21%","","120",,"Concentration: (not-detected)"
"35","New Mexico","2022","69%","","384",,"Concentration: (0-<=10)"
"35","New Mexico","2022","0%","","0",,"Concentration: (>10)"
"35","New Mexico","2022","31%","","173",,"Concentration: (not-detected)"
"35","New Mexico","2023","68%","","349",,"Concentration: (0-<=10)"
"35","New Mexico","2023","0%","","0",,"Concentration: (>10)"
"35","New Mexico","2023","32%","","166",,"Concentration: (not-detected)"
"36","New York","1999","88%","","59",,"Concentration: (0-<=10)"
"36","New York","1999","0%","","0",,"Concentration: (>10)"
"36","New York","1999","12%","","8",,"Concentration: (not-detected)"
"36","New York","2000","71%","","199",,"Concentration: (0-<=10)"
"36","New York","2000","1%","","2",,"Concentration: (>10)"
"36","New York","2000","29%","","81",,"Concentration: (not-detected)"
